revenue,profit,debt_ratio,current_ratio,gst_filings,litigation_flag,sector_growth,promoter_risk_score,years_in_business,interest_coverage,revenue_growth,cash_flow_positive,loan_default
121761.3,0.4319,0.421,1.6175,11,0,0.0264,0.1584,13,1.1937,-0.1459,1,0
158843.16,0.046,0.2109,3.2328,3,0,-0.0131,0.0542,21,2.3065,0.0554,1,0
18451.43,-0.0092,0.208,1.9869,8,0,0.2147,0.1358,31,1.6786,0.1507,0,0
913.44,0.156,0.2077,0.7871,7,0,0.0185,0.1309,21,1.3879,0.0152,1,0
8850.83,0.1469,0.3117,0.5407,0,0,-0.0418,0.1497,33,9.555,0.1743,0,0
154120.77,0.2789,0.2424,1.1506,7,0,0.2145,0.4262,28,2.74,-0.1117,1,0
21283.72,-0.0887,0.5217,1.2062,0,1,0.1225,0.1592,6,6.1955,0.1688,0,1
4919.92,0.2097,0.4969,2.6421,3,0,0.0606,0.4254,8,3.7779,0.0646,1,0
10330.31,0.1886,0.284,1.6414,9,0,-0.0296,0.1508,13,3.9801,0.0388,1,0
77724.83,0.0787,0.0569,2.9062,5,0,0.1267,0.1748,34,2.6887,0.0793,1,0
50016.11,0.1508,0.5588,0.8501,6,0,-0.0963,0.1902,40,1.924,-0.0399,1,1
15391.98,0.2544,0.3776,2.6715,9,0,0.1193,0.2835,22,7.6904,-0.2269,1,0
12705.16,0.2308,0.0776,2.3643,12,0,0.075,0.166,1,4.5878,-0.129,1,0
12238.75,-0.0715,0.4078,0.601,3,0,0.149,0.0527,13,2.3521,-0.2024,0,0
5521.39,0.223,0.0594,3.1941,7,0,-0.186,0.21,1,6.0225,0.0344,1,0
248466.56,0.0903,0.0737,1.7276,7,0,-0.0421,0.1023,10,9.0984,0.2165,0,0
13582.25,0.1109,0.2256,2.0058,8,1,-0.05,0.2209,5,3.6431,0.3767,1,1
136726.49,0.111,0.8001,1.0699,5,0,-0.0618,0.2745,20,9.4039,-0.0122,1,1
215771.25,0.0775,0.1356,3.1193,3,1,0.0925,0.2049,13,1.8557,0.0478,0,1
98465.98,0.2788,0.5495,0.9113,1,0,0.0205,0.0442,37,1.3235,0.4565,0,0
11528.41,0.0874,0.4152,2.4994,6,0,-0.0371,0.137,10,2.066,-0.0005,1,1
40360.03,-0.0679,0.1356,2.4851,9,0,-0.0603,0.3403,3,2.8095,-0.0453,1,0
21241.38,0.041,0.3158,1.013,2,0,-0.0461,0.4116,34,9.4338,0.0539,1,0
5678.53,0.1268,0.5701,4.4446,10,0,0.1366,0.0812,34,2.0042,-0.0049,1,0
35829.93,0.2844,0.3624,1.8511,12,0,0.0433,0.2265,30,3.6965,-0.0557,0,0
3757.24,0.1905,0.0859,2.2863,11,0,0.1331,0.3446,37,6.5586,-0.2016,1,0
130812.34,-0.0276,0.0547,0.7683,2,0,0.3165,0.1366,4,3.9509,0.3985,1,0
10971.7,0.4728,0.434,4.7534,2,0,0.0482,0.1465,34,1.8315,0.1901,1,0
29784.38,0.1397,0.1612,0.8938,3,0,-0.0917,0.2036,32,0.9774,0.4033,1,0
33689.17,0.2913,0.2428,2.7523,1,0,0.0363,0.1237,21,7.2073,0.2709,1,0
14937.69,0.0772,0.1823,1.0026,12,0,0.2379,0.1815,41,1.1712,0.0831,0,0
53105.76,0.18,0.208,1.2099,12,0,0.1587,0.2345,24,2.0079,-0.254,1,0
10803.71,0.2259,0.2032,2.4458,4,0,-0.0146,0.4727,9,2.7931,-0.1018,1,0
81384.97,0.2827,0.1403,2.756,2,0,0.0196,0.1347,41,7.4689,0.0103,0,0
2924.94,0.2586,0.3704,0.8732,9,0,0.1275,0.0286,24,6.0386,-0.1128,1,0
26624.03,0.2308,0.4156,2.8441,4,0,0.098,0.1946,25,3.0608,-0.2839,0,0
403686.35,0.0527,0.1491,2.7801,11,0,0.1286,0.0855,36,7.1723,-0.0982,1,0
4912.33,0.0142,0.1591,1.0315,12,0,0.0261,0.2217,8,8.5519,0.0412,1,0
7969.54,0.1499,0.4816,3.6668,6,0,0.0889,0.1541,41,1.8564,0.398,1,0
47613.03,0.24,0.1398,0.7958,8,0,0.0195,0.2661,29,1.9846,-0.0546,0,0
28835.79,0.0666,0.3563,1.2064,1,0,0.1893,0.1933,25,4.9498,0.2111,0,0
37270.04,0.2598,0.5184,2.0949,8,0,-0.1026,0.2142,35,10.5655,-0.1154,1,0
45879.82,0.3179,0.1072,1.076,9,1,-0.1023,0.1335,38,1.5591,0.0351,1,0
57072.76,-0.0374,0.1633,1.8812,5,0,-0.0215,0.1875,28,0.6227,0.0731,1,0
116372.29,-0.0255,0.1748,1.8599,11,0,-0.0178,0.1719,19,4.5708,0.4,1,0
40730.32,0.0789,0.2195,1.5015,5,0,-0.1027,0.1058,32,8.0968,-0.4541,0,0
15338.38,0.1461,0.2872,2.4998,10,0,-0.1207,0.3259,37,3.015,-0.0823,1,0
60407.02,0.0213,0.1768,1.4708,2,0,0.1569,0.265,49,22.3588,0.1294,1,0
380721.3,0.3028,0.3352,1.8511,9,0,0.0333,0.2091,28,1.3914,0.1636,1,0
18052.68,0.1636,0.3778,2.9248,12,0,0.0257,0.2466,35,1.5012,-0.1554,1,0
5106.18,0.1059,0.7763,2.4482,8,0,0.0556,0.0699,8,1.485,0.0723,0,1
115915.99,-0.1154,0.4853,2.4425,3,0,0.2098,0.1186,41,2.9144,0.0826,1,0
18387.53,-0.0974,0.3598,0.9281,4,0,0.0616,0.0597,23,2.9684,0.3743,1,0
846.4,0.1422,0.2557,2.1434,2,0,0.0389,0.3711,40,1.4684,0.1217,1,0
78521.87,-0.2199,0.2216,1.0626,4,0,-0.0138,0.0745,46,6.677,0.0516,1,0
9867.56,0.2519,0.4611,0.8687,7,0,0.1099,0.3159,23,3.3678,-0.0607,1,0
19229.49,0.0763,0.2063,1.5907,7,0,0.0436,0.1765,32,1.1879,0.2015,0,0
36241.87,0.5865,0.21,1.049,7,0,0.2152,0.3703,10,4.4415,0.029,1,0
29311.92,0.4462,0.1405,2.4481,5,0,0.0339,0.1627,17,1.942,-0.0333,1,0
63842.71,0.0728,0.221,2.4775,0,0,0.1508,0.2475,35,2.9484,-0.116,0,0
11461.75,0.084,0.1197,0.6368,10,0,-0.0211,0.1554,35,5.5281,0.0206,1,0
47555.78,0.2493,0.2629,1.0896,9,0,-0.0221,0.1198,3,6.0453,0.2197,1,0
14923.31,0.3555,0.2113,0.7946,11,1,-0.1327,0.3078,36,5.659,-0.0226,1,1
66717.04,-0.1457,0.2791,1.3082,5,0,0.1294,0.0385,29,2.8285,0.0869,1,0
55439.7,-0.168,0.2576,2.0701,11,0,0.0462,0.2752,49,1.2463,-0.0314,1,0
5414.53,0.0067,0.3806,1.4606,10,0,0.114,0.098,46,2.1067,0.1141,1,0
112304.95,0.1874,0.2741,1.2277,9,0,0.2196,0.1251,27,2.7692,0.0967,1,0
9858.16,0.1745,0.3363,3.1585,6,1,-0.0347,0.0598,31,9.3647,-0.0774,1,0
74019.71,0.2605,0.3377,0.5208,8,0,-0.0498,0.2957,34,1.7845,0.2464,1,0
38213.0,-0.08,0.3078,3.0601,11,0,-0.0287,0.0904,12,3.1944,-0.2112,1,0
347067.83,-0.2474,0.3235,1.2559,7,0,-0.1603,0.3057,37,1.0137,0.307,1,1
15753.24,0.2287,0.2246,1.5856,10,1,0.0307,0.1016,25,3.5695,0.1458,0,0
13043.23,-0.0242,0.5467,1.2666,11,0,0.1384,0.3588,2,2.6213,0.1976,0,0
21394.1,-0.2028,0.3143,3.566,7,0,0.0549,0.3738,30,2.4513,-0.2501,1,0
13977.87,0.1218,0.0648,0.8909,6,0,-0.1071,0.2074,44,5.3511,0.0698,0,0
73124.07,0.219,0.1305,1.6584,1,0,0.0143,0.3205,9,1.5705,0.3867,1,0
1949.9,0.0817,0.3122,2.1462,0,0,0.0625,0.0949,23,8.337,0.0509,0,0
4534.53,0.0313,0.2333,0.7368,1,0,0.1463,0.2691,9,1.4804,0.1061,1,0
4439.49,0.0761,0.2733,1.0409,5,0,0.1296,0.1168,20,8.1079,-0.1488,1,0
91625.18,0.0444,0.0555,1.531,12,0,0.0155,0.33,1,0.7581,-0.2078,0,0
286622.14,-0.1022,0.336,1.0583,1,1,0.0153,0.4352,39,3.4718,0.1261,0,1
18832.25,-0.0072,0.0756,1.0966,9,0,0.1094,0.6347,23,4.4293,-0.0556,1,0
17098.87,0.1782,0.5203,1.3841,3,0,-0.0093,0.2006,18,2.0385,-0.0308,0,1
24466.94,0.1483,0.173,2.2814,9,0,0.1355,0.1088,42,3.3947,0.0926,1,0
125846.41,0.1252,0.3042,1.3891,2,0,-0.0159,0.1611,32,2.0322,0.2173,1,0
5480.6,-0.0493,0.1364,2.827,5,0,0.2051,0.311,47,3.8892,0.1851,1,0
31494.04,0.0728,0.0297,1.0011,11,0,0.0735,0.1978,9,3.3211,0.0999,1,0
95110.67,-0.2266,0.1252,0.8816,11,0,-0.146,0.0819,11,16.0153,0.2574,0,0
46706.62,0.1268,0.22,4.3196,12,0,0.114,0.3053,1,0.9022,0.2888,0,0
29271.58,0.3143,0.0554,1.1865,7,0,0.0755,0.3292,11,3.1923,0.0537,1,0
98870.79,-0.1211,0.6616,0.856,10,0,0.0986,0.2069,33,1.9413,0.4137,1,0
381.9,0.0121,0.2597,0.69,5,0,0.2752,0.0466,30,3.0031,-0.1374,0,0
60889.31,0.1494,0.1573,2.8223,1,0,0.0239,0.2384,5,2.4383,-0.2266,1,0
8257.58,0.2879,0.436,1.3901,4,0,-0.1052,0.122,1,2.0569,0.3567,1,1
1413.82,0.0328,0.2186,1.4523,10,0,0.1768,0.1037,10,1.7888,-0.06,1,0
47420.22,-0.0038,0.3697,1.5226,12,0,-0.128,0.2087,13,4.8139,-0.4545,1,0
172903.31,-0.1953,0.1117,2.7359,5,0,-0.0246,0.1847,27,2.0168,0.0148,0,0
17922.77,0.1155,0.4471,1.5072,8,0,0.0542,0.193,8,2.6714,0.3257,1,0
91978.66,0.4063,0.1329,5.3229,5,0,-0.0399,0.3098,28,3.1538,0.0185,1,0
247314.82,0.1416,0.2539,1.7628,9,0,0.0436,0.1147,45,1.5225,-0.275,0,1
158319.7,0.0967,0.2505,2.8036,4,0,0.0364,0.1221,2,4.4257,0.0221,1,0
257801.91,0.1483,0.4953,2.4661,0,0,0.2036,0.2801,12,1.2625,0.0429,1,0
67049.82,0.0983,0.2912,1.6189,9,1,-0.1922,0.1312,27,4.0336,0.0128,1,1
24665.25,-0.022,0.309,1.2294,4,0,0.0587,0.4307,13,3.7491,-0.0638,1,0
1992.31,0.2235,0.4154,1.9464,4,0,-0.0421,0.3401,22,2.4439,-0.0543,0,0
15228.23,0.1339,0.1185,2.1277,5,0,-0.0063,0.3418,40,1.1321,0.2255,1,0
6217.54,0.1026,0.211,1.2383,6,0,0.118,0.1594,15,2.733,-0.036,0,0
571725.39,-0.0463,0.4357,1.7917,12,0,0.1018,0.2392,31,1.1902,0.1123,1,0
16918.64,0.2955,0.3448,3.059,12,0,0.0843,0.0777,7,2.4853,0.1116,1,0
26497.54,0.1997,0.2238,4.6412,3,1,-0.0758,0.2095,39,5.1096,-0.0433,1,0
50373.88,0.0171,0.3923,2.5274,6,0,0.1686,0.2634,49,2.6849,-0.0705,0,0
23515.23,0.2503,0.1734,4.1845,4,0,-0.0376,0.5087,35,7.4129,0.094,1,0
280008.87,0.0254,0.1752,1.2036,5,0,0.1886,0.1037,7,3.442,-0.2505,1,0
8656.16,-0.0173,0.1498,2.3418,3,0,-0.0149,0.2406,12,5.0462,0.4788,1,0
29493.09,-0.014,0.3277,3.2196,11,0,0.1531,0.2573,14,4.8229,-0.0345,1,0
7232.17,-0.1657,0.1671,1.0532,7,1,0.0602,0.4529,34,8.3787,0.0019,1,0
3041.07,0.1707,0.5072,1.2933,8,0,-0.1174,0.1968,39,0.9569,0.2273,1,0
8798.59,-0.1747,0.7647,3.9312,1,0,0.0145,0.0194,48,1.7889,0.046,0,1
20836.15,-0.0843,0.1433,1.0125,11,0,0.2202,0.1417,9,2.7796,-0.0035,0,0
11568.56,-0.2113,0.2261,0.8432,10,1,0.1323,0.0687,33,5.158,-0.1875,1,0
7796.02,0.0871,0.3828,3.5395,3,0,0.0065,0.3215,12,3.1102,0.1004,1,0
2671.84,0.0775,0.3276,2.9993,10,0,0.1804,0.0889,34,2.7044,-0.0294,1,0
19444.93,0.051,0.2014,2.0464,7,0,0.0782,0.0202,27,6.1985,0.4963,1,0
2305.19,-0.0564,0.3272,1.6115,7,1,0.2143,0.1494,22,2.0747,0.0389,1,0
68877.44,-0.0758,0.3699,1.3241,8,0,0.0421,0.0806,18,1.9989,-0.3734,1,0
24925.82,0.1697,0.3834,1.8983,2,0,0.0208,0.0657,46,4.1233,0.27,0,0
2474.2,0.0174,0.5358,3.6324,0,1,0.1488,0.3223,44,18.4528,-0.12,1,0
13852.02,0.1475,0.3981,1.8576,8,0,0.0752,0.2719,18,2.6758,0.1013,1,0
7127.85,-0.0328,0.2198,4.8719,0,0,0.1058,0.1182,37,1.6211,0.361,0,0
35552.36,0.1272,0.146,1.0524,2,0,-0.0363,0.0415,7,1.7271,0.0182,0,0
164501.62,0.2955,0.2199,1.6326,2,0,0.1671,0.2527,4,2.0284,0.0391,1,0
1322.45,0.1879,0.3132,1.3682,8,0,0.1482,0.0964,45,7.8525,0.2669,1,0
26174.45,0.0381,0.0728,0.9583,0,0,0.1852,0.1456,16,2.0282,0.3651,1,0
17323.18,0.1386,0.2488,1.5272,6,0,-0.086,0.0451,22,3.4683,0.0525,1,0
60295.34,0.0639,0.6141,2.0313,1,0,-0.0663,0.1167,48,2.5255,0.4845,0,0
30327.04,0.1012,0.7883,2.1428,6,0,-0.0247,0.0429,36,0.9507,-0.2677,0,0
7129.85,0.0512,0.3089,4.8804,0,0,0.0261,0.1147,20,2.0914,-0.1005,0,0
13648.97,0.0753,0.0751,2.0797,12,0,-0.0833,0.4406,31,0.3755,-0.0155,1,0
6673.91,0.1318,0.3536,2.9302,9,0,0.1137,0.2091,33,3.127,0.2913,1,0
110637.09,-0.049,0.0674,1.7041,9,0,0.0062,0.1015,13,4.0214,0.1261,1,0
22741.97,-0.0524,0.2003,3.8153,7,1,0.1756,0.2589,20,1.382,-0.055,1,0
381469.44,-0.1083,0.3178,5.4697,9,0,0.2599,0.3742,41,1.7618,-0.1452,1,0
20110.73,-0.14,0.3738,2.1502,12,0,-0.0094,0.2108,42,0.9301,-0.2187,1,0
7611.3,-0.0826,0.5368,1.0037,9,0,-0.0267,0.3021,38,0.4616,0.1832,1,0
2274.3,0.1239,0.0707,1.2531,1,0,0.1247,0.1159,22,0.8147,0.0021,1,0
1473.34,-0.0339,0.2625,1.8983,2,0,0.0597,0.1224,39,4.5796,0.2829,1,0
2046.32,0.177,0.1823,2.0715,7,0,0.087,0.357,23,2.114,-0.2067,1,0
32882.31,0.1052,0.3877,2.3378,2,0,0.1829,0.2014,48,3.2139,0.1654,1,0
47244.31,-0.1953,0.1092,2.0753,0,0,0.0228,0.1826,49,13.9121,0.0715,1,0
2055.38,0.1982,0.0881,1.6545,8,0,-0.0566,0.3552,33,6.0438,-0.0427,1,0
84335.44,0.2216,0.2795,1.1995,7,0,-0.073,0.3665,41,4.1838,-0.0282,0,1
10672.32,-0.0491,0.0432,2.0149,3,0,0.0323,0.2106,30,1.8445,0.1006,1,0
27451.87,0.163,0.456,4.1682,7,0,0.0148,0.1273,14,9.4642,0.0737,0,0
247293.44,-0.0285,0.3555,2.7455,4,0,0.1365,0.337,47,7.3024,-0.0983,0,0
84563.58,0.1147,0.254,2.1541,2,0,0.1892,0.2505,36,5.5539,0.1831,1,0
14723.56,-0.0897,0.1889,2.7588,0,1,0.1889,0.151,8,2.7076,0.321,1,0
5786.09,-0.169,0.2684,1.3695,12,1,-0.0201,0.0714,47,1.2974,0.0312,1,0
873.3,0.0426,0.2593,1.2787,9,0,-0.0303,0.2134,22,9.1509,0.1963,1,0
7489.6,0.0814,0.5246,1.1344,4,0,-0.1313,0.3892,4,5.4543,0.0481,1,0
16047.44,0.0403,0.5299,1.5486,10,0,0.0503,0.2906,35,2.3098,0.5621,0,0
5010.2,-0.0776,0.5174,1.3351,5,0,0.1385,0.0809,8,2.1784,0.0828,1,0
18090.0,0.04,0.5546,3.0166,3,0,-0.0207,0.073,34,1.023,0.2203,0,0
24717.77,0.1404,0.3477,1.3,6,0,-0.098,0.1497,22,4.9942,0.3135,0,0
15720.42,0.0933,0.1714,1.1037,2,0,0.2386,0.0094,25,3.1155,-0.0482,1,0
8308.18,0.1274,0.4786,4.3548,6,0,-0.0205,0.206,25,3.7367,0.2212,1,0
28367.01,-0.0005,0.5471,1.3156,0,0,0.0388,0.2389,40,5.7215,0.2525,1,0
42740.87,0.2758,0.4354,1.7803,6,0,0.0034,0.3812,40,4.8431,0.166,1,0
4291.54,-0.0764,0.4423,2.0661,0,0,-0.0833,0.3854,17,1.3499,0.2326,1,0
182845.82,0.1731,0.1984,0.9339,12,0,0.1402,0.085,16,2.7674,-0.0496,0,0
18998.55,0.2773,0.4501,3.0579,10,0,-0.1249,0.0553,48,3.782,0.5095,1,0
22658.14,0.1721,0.1401,2.2672,0,0,0.1624,0.2673,48,4.0173,-0.3997,1,0
63724.32,0.0696,0.5124,3.5937,1,1,0.0768,0.3406,39,0.7617,-0.0882,0,1
31251.55,0.0208,0.2123,1.174,1,0,0.0231,0.1983,15,1.2155,-0.1875,1,0
92014.82,0.2554,0.0846,1.7325,3,0,0.0248,0.2697,17,4.5992,0.4246,1,0
33883.59,-0.1134,0.5883,1.6815,12,0,0.0954,0.3099,35,4.5434,0.0538,1,0
8789.77,-0.0455,0.447,1.8813,0,0,-0.0143,0.0703,33,9.8527,-0.1089,1,0
37882.91,0.0404,0.3676,0.7967,3,1,0.0677,0.0987,40,0.7866,-0.0411,0,1
3961.63,0.2856,0.3347,1.7427,1,0,-0.0388,0.3587,39,5.5739,-0.225,0,0
25921.8,0.157,0.2081,0.808,3,0,-0.1651,0.3766,18,3.6732,0.2055,1,0
20955.47,-0.0452,0.4111,1.9722,3,0,0.1117,0.2812,30,1.1727,0.2256,1,0
16120.14,0.0535,0.1419,0.5687,8,0,0.2937,0.458,23,0.661,0.1407,1,0
18163.94,0.0079,0.1019,0.6533,8,1,0.1066,0.0983,37,5.7703,-0.0632,0,0
1309.27,-0.0065,0.5076,2.4825,0,0,0.0453,0.1962,47,1.2376,0.3852,1,1
9671.25,0.2468,0.436,1.2543,4,0,0.0103,0.3818,7,0.95,0.2364,1,0
25317.91,-0.1058,0.501,1.0061,6,0,0.0135,0.0581,10,3.9072,-0.2689,1,0
27995.09,0.3413,0.6256,3.1125,3,0,0.0103,0.0984,16,2.6973,0.0412,0,0
4714.92,0.2242,0.1286,1.9422,11,0,0.0699,0.2402,28,4.3047,-0.1514,1,0
147054.97,0.2636,0.3637,2.5499,4,1,-0.1886,0.3492,23,3.8361,0.3744,1,0
6007.34,0.0306,0.253,1.5172,1,0,-0.206,0.3457,34,39.5031,-0.0097,0,0
94295.22,0.0775,0.3953,6.2954,2,0,0.0951,0.1933,18,4.8491,-0.1958,1,0
41805.85,-0.115,0.2105,1.2186,6,0,0.0301,0.2721,47,4.6074,0.0508,1,0
8355.36,0.0213,0.4774,3.9442,9,0,-0.0486,0.1533,23,1.342,0.398,1,0
315832.2,0.174,0.4442,1.5989,12,0,-0.0513,0.1058,20,9.4867,0.2529,0,0
3675.87,0.2944,0.3519,0.7209,6,0,-0.0058,0.1131,31,1.8144,-0.0243,1,0
87442.02,-0.0661,0.041,2.0989,3,0,0.0082,0.1301,14,1.3122,0.0452,1,0
98802.03,0.0452,0.2314,1.9297,11,0,0.1923,0.1812,23,2.2952,0.279,1,0
8055.17,0.0773,0.613,0.9747,0,0,-0.057,0.0165,2,3.8655,0.3589,0,0
177850.39,-0.1094,0.3957,1.0397,0,1,0.1264,0.1416,29,1.8786,-0.2301,1,0
15137.5,0.1887,0.5211,1.6285,3,0,0.109,0.1557,9,1.3483,0.1107,1,1
33963.46,-0.0086,0.0488,1.9638,3,0,0.0291,0.1615,33,1.3255,0.009,1,0
32548.38,0.0707,0.0446,0.4793,5,0,0.1265,0.2458,48,3.2046,-0.0175,1,0
18007.38,0.0322,0.2521,2.7914,6,0,0.0942,0.1763,44,4.2557,0.3484,0,0
74325.73,-0.0184,0.3599,1.2876,8,0,-0.0756,0.2375,12,4.5444,-0.191,1,0
72419.66,0.0989,0.3966,0.8472,8,1,-0.0093,0.1074,19,0.7831,0.241,0,1
1599.11,0.0677,0.2178,2.6394,9,0,0.0888,0.18,42,1.3987,-0.3764,0,0
155828.35,0.0442,0.2722,1.6294,11,0,-0.0098,0.3085,20,5.7257,-0.065,0,0
1819.4,-0.0093,0.0797,3.0285,11,0,0.1111,0.2577,37,1.936,0.0868,1,0
103654.58,0.1479,0.3151,2.0523,4,0,0.1663,0.0982,31,3.1967,-0.1822,1,0
119378.89,0.348,0.1172,1.6475,9,0,0.0473,0.232,35,22.2212,0.5208,1,0
4287.89,0.121,0.4335,1.5275,10,0,-0.0106,0.2363,41,0.4477,-0.0635,0,0
11893.87,0.2494,0.2694,2.0988,2,0,-0.022,0.3504,21,2.4513,-0.0795,0,0
4194.14,-0.1085,0.4253,1.3408,2,0,0.0136,0.3921,47,4.7891,-0.0587,1,1
15956.45,0.1237,0.1803,1.0765,5,0,0.0066,0.2064,46,1.2394,0.1967,0,1
13876.45,-0.0646,0.303,2.2366,0,0,0.1364,0.0856,43,2.4403,0.2615,0,0
70932.98,-0.1215,0.1815,1.5338,6,0,-0.0086,0.3936,13,1.0406,-0.0076,0,0
157229.71,-0.0109,0.1489,1.6766,2,0,0.0324,0.0992,39,4.3156,0.1433,1,0
178711.08,0.2788,0.2231,2.8425,4,1,0.128,0.1116,27,1.589,0.1589,0,0
9478.18,0.2425,0.1501,1.5575,6,0,0.017,0.4123,25,1.926,-0.2083,0,0
16093.44,0.1365,0.4532,1.6612,6,0,0.0056,0.1836,2,5.5699,0.0562,1,0
1763.12,-0.1299,0.2717,1.2216,8,1,0.1371,0.1126,35,4.2414,-0.0461,0,0
6576.09,0.0706,0.2212,2.0449,0,0,0.166,0.3413,8,5.9222,-0.2313,1,0
93646.04,0.1453,0.2905,1.9639,2,0,0.0538,0.0621,33,11.0896,0.1226,1,0
248543.77,0.1263,0.2062,2.5867,8,1,0.2161,0.1184,25,2.8833,0.283,0,0
3458.11,-0.1766,0.2462,1.2342,7,0,0.0666,0.2856,21,14.781,0.0888,1,0
9057.09,-0.0335,0.3962,1.3114,1,1,0.1376,0.1718,36,3.1738,-0.4343,0,0
21171.08,0.0904,0.2571,2.45,7,0,0.2455,0.34,13,7.7999,-0.0114,1,0
33531.54,0.1804,0.2435,1.8703,7,0,-0.0129,0.1062,46,2.6564,-0.0987,1,0
6539.36,-0.2294,0.4667,1.048,1,0,-0.0021,0.3088,9,5.3243,0.4359,1,0
41609.82,0.0757,0.1069,3.1686,7,1,0.1299,0.1256,35,1.9318,0.0122,1,0
10820.97,0.1215,0.1871,0.7052,2,0,0.0339,0.3337,46,7.9371,-0.2428,0,0
21554.11,0.2274,0.2189,2.4404,6,0,-0.0441,0.0612,36,6.8265,0.0708,1,0
49982.41,0.2039,0.5709,0.8758,12,0,0.0151,0.2554,49,2.2912,0.2071,1,0
22239.68,0.1874,0.2883,4.2329,8,0,-0.0915,0.071,47,3.0802,0.0998,1,0
11446.29,-0.02,0.2342,0.7616,3,0,0.0525,0.1439,44,1.2772,-0.0805,0,0
18687.04,-0.1862,0.0805,2.9333,10,1,0.0663,0.3341,46,5.7204,-0.0117,1,0
19292.19,0.041,0.1712,1.5828,5,0,0.1585,0.3925,10,5.3254,0.2331,0,0
12644.57,0.2502,0.3936,1.3726,8,0,0.168,0.1736,5,1.014,0.1002,1,0
14940.13,0.309,0.1411,1.8089,10,0,0.0183,0.2665,31,15.4436,0.485,1,0
242309.41,0.2066,0.3385,2.2613,10,0,0.2608,0.073,24,3.7361,0.0996,0,0
51091.79,0.1644,0.5368,1.049,4,0,-0.0574,0.1595,32,2.2573,-0.2256,1,1
14140.23,0.1569,0.2399,1.0965,11,0,-0.09,0.0977,49,7.092,0.0401,1,1
62657.06,0.0166,0.1922,2.2814,0,0,-0.0742,0.3393,49,1.7903,-0.0327,0,0
13349.99,0.0805,0.0753,0.7021,2,0,-0.0671,0.1026,3,7.7336,-0.2305,1,0
127987.38,0.3504,0.2946,1.2311,10,0,0.1258,0.1776,16,1.0608,0.1061,0,0
38348.22,-0.0414,0.351,7.5409,8,0,0.2182,0.1224,41,2.2761,-0.0036,0,0
18751.83,0.3422,0.1053,1.0161,2,0,0.2223,0.0704,49,2.5347,0.1099,1,0
43112.81,0.0517,0.0463,2.9268,10,0,-0.1385,0.2246,20,1.759,0.446,1,0
2087.42,0.2988,0.2978,1.23,10,0,0.1357,0.1362,44,1.5077,0.0541,1,0
4063.7,-0.111,0.2223,2.1266,9,0,0.2027,0.1678,24,1.8414,0.2849,0,0
3674.28,0.1879,0.5074,2.2869,1,0,0.1498,0.2023,34,1.7756,0.0417,0,0
27293.79,-0.0105,0.0909,2.8993,3,0,-0.0133,0.216,48,1.8678,0.1631,1,0
296194.76,-0.1123,0.5253,1.4916,4,1,0.0668,0.4203,23,8.5622,0.104,1,1
625902.71,0.1328,0.2973,4.4569,6,0,-0.0452,0.236,38,3.8447,0.1335,1,0
57358.52,0.2514,0.2696,1.2279,6,0,0.1247,0.19,2,2.5334,0.0537,1,0
46689.13,-0.0267,0.4672,1.8536,8,0,-0.0964,0.4937,41,5.0128,0.3701,1,0
1477.95,-0.1249,0.5008,1.8638,12,0,0.1185,0.3239,5,2.5187,0.2064,0,0
9759.43,0.0862,0.213,0.9408,7,0,-0.021,0.2648,18,1.4401,0.1031,0,0
6756.93,0.0869,0.3636,1.4291,12,1,0.0863,0.2892,29,0.7523,0.2617,0,1
8679.58,0.1822,0.2512,1.7874,1,0,0.0247,0.1792,10,5.9958,0.1057,1,0
17116.26,0.2424,0.1069,1.3284,11,0,0.014,0.1269,42,0.4581,0.3033,0,0
10849.39,0.0911,0.3344,5.5871,7,0,0.1447,0.0822,42,0.8131,-0.1559,0,0
1131.22,0.3783,0.2364,1.084,7,1,0.2026,0.1058,16,4.0702,0.5063,1,0
67633.95,0.1336,0.1599,2.9734,4,0,-0.0365,0.11,23,2.681,0.1145,1,0
4406.72,0.048,0.1679,2.53,12,0,0.0687,0.0422,30,8.735,-0.1482,0,0
31535.54,-0.1417,0.386,1.6373,2,1,-0.0586,0.0882,6,1.6236,0.2298,0,0
494411.78,0.0606,0.2825,1.0697,8,0,0.0039,0.0747,44,5.0306,0.3387,1,0
5546.5,0.0495,0.2096,1.1229,11,0,-0.0227,0.1241,36,2.3604,-0.125,1,0
495.01,0.244,0.216,1.2725,6,0,-0.0759,0.1711,20,4.2181,-0.0144,1,0
14342.66,0.1694,0.0902,0.6751,0,1,0.1559,0.1727,16,3.1141,0.283,0,0
114856.57,-0.0769,0.4528,0.9983,7,1,0.0603,0.1719,28,4.0683,0.1929,0,1
415617.72,0.1258,0.2618,0.7857,9,0,-0.0047,0.3385,26,3.2284,-0.008,1,0
3483.09,0.2007,0.3204,3.2315,12,0,0.0442,0.1326,22,3.4377,0.0302,1,0
46399.73,0.3292,0.31,2.2462,4,0,0.1696,0.0266,11,1.1379,-0.1701,0,0
10960.29,0.2331,0.559,2.4424,5,0,0.1528,0.1073,1,2.8879,-0.1176,0,0
18789.95,0.2141,0.2913,2.2131,8,0,0.1058,0.2179,5,4.4023,-0.2546,0,0
1163001.85,0.109,0.1685,1.7923,9,0,-0.0169,0.1107,49,2.6082,0.0103,0,0
